station,valid,tmpc,dwpc,drct,sped,mslp
NYC,2023-08-09 18:51,30.00,12.22,310.00,8.05,1006.50
NYC,2023-08-09 19:51,29.44,11.67,290.00,8.05,1007.00
NYC,2023-08-09 20:51,30.00,11.11,M,3.45,1007.00
NYC,2023-08-09 21:51,28.89,11.67,M,6.90,1006.60
NYC,2023-08-09 22:51,27.78,13.89,270.00,8.05,1006.50
NYC,2023-08-09 23:51,26.67,12.78,M,5.75,1007.30
NYC,2023-08-10 00:51,25.56,12.78,270.00,6.90,1007.80
NYC,2023-08-10 01:51,24.44,11.67,M,3.45,1008.70
NYC,2023-08-10 02:51,24.44,11.11,290.00,5.75,1009.00
NYC,2023-08-10 03:51,23.33,11.67,M,3.45,1009.00
NYC,2023-08-10 04:51,22.78,13.33,0.00,0.00,1008.70
NYC,2023-08-10 05:51,22.78,13.33,0.00,0.00,1008.30
NYC,2023-08-10 06:51,22.22,14.44,220.00,3.45,1007.80
NYC,2023-08-10 07:51,23.33,15.00,240.00,4.60,1007.60
NYC,2023-08-10 08:51,23.33,14.44,270.00,3.45,1007.30
NYC,2023-08-10 09:51,22.78,15.56,0.00,0.00,1007.30
NYC,2023-08-10 10:51,23.33,16.11,0.00,0.00,1006.80
NYC,2023-08-10 11:51,23.89,16.67,0.00,0.00,1006.90
NYC,2023-08-10 12:51,25.00,17.22,0.00,0.00,1006.70
NYC,2023-08-10 13:51,26.11,18.33,M,3.45,1006.90
NYC,2023-08-10 14:51,26.67,17.78,0.00,0.00,1006.70
NYC,2023-08-10 15:51,26.67,19.44,0.00,0.00,1006.10
NYC,2023-08-10 16:51,25.56,20.00,M,M,1005.50
NYC,2023-08-10 17:51,24.44,21.67,M,3.45,1004.90
NYC,2023-08-10 18:51,23.89,21.67,M,M,1004.40
NYC,2023-08-10 19:28,22.22,20.00,0.00,0.00,M
NYC,2023-08-10 19:36,22.22,20.00,0.00,0.00,M
NYC,2023-08-10 19:51,22.22,20.56,0.00,0.00,1003.70
NYC,2023-08-10 20:30,22.22,21.11,0.00,0.00,M
NYC,2023-08-10 20:40,22.22,21.11,0.00,0.00,M
NYC,2023-08-10 20:51,22.22,21.11,0.00,0.00,1003.30
NYC,2023-08-10 21:00,22.22,21.11,0.00,0.00,M
NYC,2023-08-10 21:23,22.22,21.11,M,3.45,M
NYC,2023-08-10 21:36,21.67,20.56,0.00,0.00,M
NYC,2023-08-10 21:51,22.22,20.56,110.00,3.45,1002.60
NYC,2023-08-10 22:00,21.67,20.56,0.00,0.00,M
NYC,2023-08-10 22:18,21.11,20.00,0.00,0.00,M
NYC,2023-08-10 22:34,21.11,20.00,0.00,0.00,M
NYC,2023-08-10 22:51,21.11,20.00,0.00,0.00,1002.50
NYC,2023-08-10 22:58,21.11,20.00,0.00,0.00,M
NYC,2023-08-10 23:06,21.11,20.00,0.00,0.00,M
NYC,2023-08-10 23:25,21.67,20.00,0.00,0.00,M
NYC,2023-08-10 23:51,21.67,20.00,0.00,0.00,1002.40
NYC,2023-08-11 00:03,21.67,20.00,0.00,0.00,M
NYC,2023-08-11 00:07,21.67,20.00,0.00,0.00,M
NYC,2023-08-11 00:21,21.11,20.00,310.00,3.45,M
NYC,2023-08-11 00:51,21.11,20.00,0.00,0.00,1002.60
NYC,2023-08-11 01:05,21.11,20.00,290.00,3.45,M
NYC,2023-08-11 01:29,21.11,20.00,0.00,0.00,M
NYC,2023-08-11 01:46,21.00,20.00,270.00,3.45,M
NYC,2023-08-11 01:51,21.11,20.00,M,3.45,1003.20
NYC,2023-08-11 02:09,21.11,20.00,280.00,4.60,M
NYC,2023-08-11 02:19,21.11,20.00,270.00,4.60,M
NYC,2023-08-11 02:38,21.11,20.00,M,3.45,M
NYC,2023-08-11 02:48,21.00,20.00,0.00,0.00,M
NYC,2023-08-11 02:51,21.11,20.00,M,4.60,1003.10
NYC,2023-08-11 03:01,21.11,20.00,M,3.45,M
NYC,2023-08-11 04:51,21.11,19.44,M,4.60,1003.50
NYC,2023-08-11 05:51,20.56,18.89,290.00,3.45,1004.10
NYC,2023-08-11 06:51,20.00,18.33,0.00,0.00,1004.50
NYC,2023-08-11 07:51,19.44,17.78,M,5.75,1004.90
NYC,2023-08-11 08:51,19.44,17.78,M,3.45,1005.70
NYC,2023-08-11 09:51,19.44,17.78,260.00,3.45,1006.40
NYC,2023-08-11 11:51,20.00,17.22,M,6.90,1008.00
NYC,2023-08-11 12:51,21.67,17.22,M,3.45,1007.90
NYC,2023-08-11 13:51,22.22,17.78,M,4.60,1008.40
NYC,2023-08-11 14:51,23.89,16.67,M,4.60,1008.90
NYC,2023-08-11 15:51,26.11,17.22,M,3.45,1008.80
NYC,2023-08-11 16:51,27.78,16.67,M,M,1008.60
NYC,2023-08-11 17:51,28.89,14.44,290.00,9.20,1008.70
NYC,2023-08-11 18:51,28.89,15.00,M,3.45,1008.70
NYC,2023-08-11 19:51,28.33,14.44,M,6.90,1008.40
NYC,2023-08-11 20:51,28.33,13.89,M,4.60,1008.50
NYC,2023-08-11 21:51,27.78,13.89,M,6.90,1008.90
NYC,2023-08-11 22:51,27.78,13.89,M,M,1009.20
NYC,2023-08-11 23:51,26.67,14.44,M,3.45,1009.60
NYC,2023-08-12 00:51,25.56,15.00,0.00,0.00,1010.30
NYC,2023-08-12 01:51,25.56,15.00,0.00,0.00,1011.00
NYC,2023-08-12 02:51,25.00,15.00,290.00,3.45,1011.40
NYC,2023-08-12 03:51,24.44,15.56,0.00,0.00,1011.60
NYC,2023-08-12 04:51,23.89,15.00,0.00,0.00,1011.90
NYC,2023-08-12 05:51,22.78,15.00,M,4.60,1012.00
NYC,2023-08-12 06:51,22.78,13.89,0.00,0.00,1012.40
NYC,2023-08-12 08:51,21.11,15.56,0.00,0.00,1012.50
NYC,2023-08-12 09:51,21.11,16.11,0.00,0.00,1012.70
NYC,2023-08-12 10:51,21.67,16.11,0.00,0.00,1012.70
NYC,2023-08-12 11:51,22.22,16.11,80.00,5.75,1013.10
NYC,2023-08-12 12:51,23.89,16.67,50.00,4.60,1012.80
NYC,2023-08-12 13:51,25.56,17.22,M,4.60,1012.50
NYC,2023-08-12 14:51,27.22,17.78,M,3.45,1012.40
NYC,2023-08-12 15:51,25.00,17.78,M,M,1012.50
NYC,2023-08-12 16:51,28.33,20.00,M,3.45,1011.90
NYC,2023-08-12 17:51,29.44,20.00,M,3.45,1011.00
NYC,2023-08-12 18:51,27.78,20.56,M,4.60,1011.00
NYC,2023-08-12 20:51,27.22,19.44,190.00,6.90,1010.30
NYC,2023-08-12 21:51,26.67,20.56,M,M,1010.30
NYC,2023-08-12 22:51,26.67,20.00,0.00,0.00,1010.50
NYC,2023-08-12 23:51,26.67,20.00,M,3.45,1010.10
